#Region, String, Module x, Latitude1, Longitude1, Latitude2, Longitude2, Latitude3, Longitude3, Latitude4, Longitude4
South_G01_IV28, S04,8,-4.44133072,40.70410804,-4.441330858,40.7041183,-4.441351176,40.70411814,-4.441351038,40.70410788
South_G01_IV28, S04,9,-4.441330582,40.70409778,-4.44133072,40.70410804,-4.441351038,40.70410788,-4.4413509,40.70409762
South_G01_IV28, S04,1,-4.441331843,40.70418146,-4.441331969,40.7041917,-4.441352227,40.70419155,-4.441352101,40.70418132
South_G01_IV28, S04,2,-4.441331718,40.70417123,-4.441331843,40.70418146,-4.441352101,40.70418132,-4.441351976,40.70417109
South_G01_IV28, S05,23,-4.441322232,40.70363179,-4.441322383,40.70364204,-4.441342678,40.70364187,-4.441342527,40.70363162
South_G01_IV28, S05,24,-4.441322081,40.70362155,-4.441322232,40.70363179,-4.441342527,40.70363162,-4.441342375,40.70362138
South_G01_IV28, S05,25,-4.441321929,40.7036113,-4.441322081,40.70362155,-4.441342375,40.70362138,-4.441342224,40.70361113
South_G01_IV28, S05,26,-4.441321778,40.70360106,-4.441321929,40.7036113,-4.441342224,40.70361113,-4.441342073,40.70360088
South_G01_IV28, S05,27,-4.441321627,40.70359081,-4.441321778,40.70360106,-4.441342073,40.70360088,-4.441341921,40.70359064
South_G01_IV28, S05,28,-4.441321475,40.70358057,-4.441321627,40.70359081,-4.441341921,40.70359064,-4.44134177,40.70358039
South_G01_IV28, S05,29,-4.441321324,40.70357032,-4.441321475,40.70358057,-4.44134177,40.70358039,-4.441341618,40.70357015
South_G01_IV28, S05,16,-4.441323188,40.7037052,-4.441323365,40.70371548,-4.441343727,40.70371527,-4.44134355,40.70370499
South_G01_IV28, S05,17,-4.44132301,40.70369492,-4.441323188,40.7037052,-4.44134355,40.70370499,-4.441343373,40.70369472
South_G01_IV28, S05,18,-4.441322833,40.70368464,-4.44132301,40.70369492,-4.441343373,40.70369472,-4.441343195,40.70368444
South_G01_IV28, S05,19,-4.441322656,40.70367436,-4.441322833,40.70368464,-4.441343195,40.70368444,-4.441343018,40.70367416
South_G01_IV28, S05,20,-4.441322478,40.70366408,-4.441322656,40.70367436,-4.441343018,40.70367416,-4.44134284,40.70366388
South_G01_IV28, S05,21,-4.441322301,40.7036538,-4.441322478,40.70366408,-4.44134284,40.70366388,-4.441342663,40.7036536
South_G01_IV28, S05,22,-4.441322123,40.70364352,-4.441322301,40.7036538,-4.441342663,40.7036536,-4.441342486,40.70364332
South_G01_IV28, S05,8,-4.441325119,40.70380364,-4.441325356,40.70381396,-4.441345798,40.7038137,-4.441345561,40.70380338
South_G01_IV28, S05,9,-4.441324883,40.70379332,-4.441325119,40.70380364,-4.441345561,40.70380338,-4.441345325,40.70379306
South_G01_IV28, S05,10,-4.441324647,40.703783,-4.441324883,40.70379332,-4.441345325,40.70379306,-4.441345089,40.70378274
South_G01_IV28, S05,11,-4.441324411,40.70377268,-4.441324647,40.703783,-4.441345089,40.70378274,-4.441344853,40.70377241
South_G01_IV28, S05,12,-4.441324174,40.70376236,-4.441324411,40.70377268,-4.441344853,40.70377241,-4.441344616,40.70376209
South_G01_IV28, S05,13,-4.441323938,40.70375204,-4.441324174,40.70376236,-4.441344616,40.70376209,-4.44134438,40.70375177
South_G01_IV28, S05,14,-4.441323702,40.70374172,-4.441323938,40.70375204,-4.44134438,40.70375177,-4.441344144,40.70374145
South_G01_IV28, S05,15,-4.441323466,40.7037314,-4.441323702,40.70374172,-4.441344144,40.70374145,-4.441343908,40.70373113
South_G01_IV28, S05,1,-4.44132657,40.70387699,-4.441326741,40.70388727,-4.441347103,40.70388707,-4.441346932,40.70387679
South_G01_IV28, S05,2,-4.4413264,40.70386671,-4.44132657,40.70387699,-4.441346932,40.70387679,-4.441346762,40.70386651
South_G01_IV28, S05,3,-4.441326229,40.70385643,-4.4413264,40.70386671,-4.441346762,40.70386651,-4.441346592,40.70385623
South_G01_IV28, S05,4,-4.441326059,40.70384615,-4.441326229,40.70385643,-4.441346592,40.70385623,-4.441346421,40.70384595
South_G01_IV28, S05,5,-4.441325888,40.70383587,-4.441326059,40.70384615,-4.441346421,40.70384595,-4.441346251,40.70383567
South_G01_IV28, S05,6,-4.441325718,40.70382559,-4.441325888,40.70383587,-4.441346251,40.70383567,-4.44134608,40.7038254
South_G01_IV28, S05,7,-4.441325547,40.70381531,-4.441325718,40.70382559,-4.44134608,40.7038254,-4.44134591,40.70381512
South_G01_IV28, S06,28,-4.441317525,40.70327643,-4.441317614,40.70328664,-4.441337829,40.70328654,-4.441337739,40.70327633
South_G01_IV28, S06,29,-4.441317436,40.70326622,-4.441317525,40.70327643,-4.441337739,40.70327633,-4.44133765,40.70326612
South_G01_IV28, S06,21,-4.441318349,40.70334984,-4.4413185,40.70336009,-4.441338795,40.70335992,-4.441338644,40.70334967
South_G01_IV28, S06,22,-4.441318198,40.70333959,-4.441318349,40.70334984,-4.441338644,40.70334967,-4.441338493,40.70333942
South_G01_IV28, S06,23,-4.441318047,40.70332934,-4.441318198,40.70333959,-4.441338493,40.70333942,-4.441338342,40.70332917
South_G01_IV28, S06,24,-4.441317896,40.70331909,-4.441318047,40.70332934,-4.441338342,40.70332917,-4.441338191,40.70331892
South_G01_IV28, S06,25,-4.441317745,40.70330885,-4.441317896,40.70331909,-4.441338191,40.70331892,-4.44133804,40.70330867
South_G01_IV28, S06,26,-4.441317594,40.7032986,-4.441317745,40.70330885,-4.44133804,40.70330867,-4.441337889,40.70329842
South_G01_IV28, S06,27,-4.441317443,40.70328835,-4.441317594,40.7032986,-4.441337889,40.70329842,-4.441337738,40.70328818
South_G01_IV28, S06,12,-4.441319939,40.70344372,-4.441320126,40.703454,-4.441340476,40.70345378,-4.44134029,40.70344351
South_G01_IV28, S06,13,-4.441319753,40.70343344,-4.441319939,40.70344372,-4.44134029,40.70344351,-4.441340104,40.70343323
South_G01_IV28, S06,14,-4.441319567,40.70342317,-4.441319753,40.70343344,-4.441340104,40.70343323,-4.441339917,40.70342296
South_G01_IV28, S06,15,-4.441319381,40.70341289,-4.441319567,40.70342317,-4.441339917,40.70342296,-4.441339731,40.70341268
South_G01_IV28, S06,16,-4.441319194,40.70340262,-4.441319381,40.70341289,-4.441339731,40.70341268,-4.441339545,40.70340241
South_G01_IV28, S06,17,-4.441319008,40.70339234,-4.441319194,40.70340262,-4.441339545,40.70340241,-4.441339359,40.70339213
South_G01_IV28, S06,18,-4.441318822,40.70338207,-4.441319008,40.70339234,-4.441339359,40.70339213,-4.441339172,40.70338185
South_G01_IV28, S06,19,-4.441318636,40.70337179,-4.441318822,40.70338207,-4.441339172,40.70338185,-4.441338986,40.70337158
South_G01_IV28, S06,20,-4.441318449,40.70336151,-4.441318636,40.70337179,-4.441338986,40.70337158,-4.4413388,40.7033613
South_G01_IV28, S06,3,-4.441320974,40.70353774,-4.441321118,40.703548,-4.441341425,40.70354783,-4.44134128,40.70353758
South_G01_IV28, S06,4,-4.441320829,40.70352749,-4.441320974,40.70353774,-4.44134128,40.70353758,-4.441341136,40.70352733
South_G01_IV28, S06,5,-4.441320684,40.70351724,-4.441320829,40.70352749,-4.441341136,40.70352733,-4.441340991,40.70351707
South_G01_IV28, S06,6,-4.44132054,40.70350699,-4.441320684,40.70351724,-4.441340991,40.70351707,-4.441340846,40.70350682
South_G01_IV28, S06,7,-4.441320395,40.70349673,-4.44132054,40.70350699,-4.441340846,40.70350682,-4.441340702,40.70349657
South_G01_IV28, S06,8,-4.44132025,40.70348648,-4.441320395,40.70349673,-4.441340702,40.70349657,-4.441340557,40.70348632
South_G01_IV28, S06,9,-4.441320105,40.70347623,-4.44132025,40.70348648,-4.441340557,40.70348632,-4.441340412,40.70347607
South_G01_IV28, S06,10,-4.441319961,40.70346598,-4.441320105,40.70347623,-4.441340412,40.70347607,-4.441340268,40.70346581
South_G01_IV28, S06,11,-4.441319816,40.70345573,-4.441319961,40.70346598,-4.441340268,40.70346581,-4.441340123,40.70345556
South_G01_IV28, S06,1,-4.441321357,40.70356005,-4.441321511,40.70357029,-4.441341824,40.70357012,-4.44134167,40.70355988
South_G01_IV28, S06,2,-4.441321203,40.70354982,-4.441321357,40.70356005,-4.44134167,40.70355988,-4.441341516,40.70354964
South_G01_IV28, S07,28,-4.441311951,40.70295867,-4.441312226,40.70296889,-4.441332508,40.70296858,-4.441332233,40.70295835
South_G01_IV28, S07,29,-4.441311676,40.70294844,-4.441311951,40.70295867,-4.441332233,40.70295835,-4.441331958,40.70294813
South_G01_IV28, S07,19,-4.441312893,40.7030523,-4.441312993,40.70306254,-4.441333271,40.70306242,-4.441333171,40.70305218
South_G01_IV28, S07,20,-4.441312793,40.70304206,-4.441312893,40.7030523,-4.441333171,40.70305218,-4.441333071,40.70304194
South_G01_IV28, S07,21,-4.441312692,40.70303182,-4.441312793,40.70304206,-4.441333071,40.70304194,-4.44133297,40.7030317
South_G01_IV28, S07,22,-4.441312592,40.70302158,-4.441312692,40.70303182,-4.44133297,40.7030317,-4.44133287,40.70302146
South_G01_IV28, S07,23,-4.441312492,40.70301134,-4.441312592,40.70302158,-4.44133287,40.70302146,-4.44133277,40.70301123
South_G01_IV28, S07,24,-4.441312392,40.7030011,-4.441312492,40.70301134,-4.44133277,40.70301123,-4.44133267,40.70300099
South_G01_IV28, S07,25,-4.441312291,40.70299086,-4.441312392,40.7030011,-4.44133267,40.70300099,-4.441332569,40.70299075
South_G01_IV28, S07,26,-4.441312191,40.70298062,-4.441312291,40.70299086,-4.441332569,40.70299075,-4.441332469,40.70298051
South_G01_IV28, S07,27,-4.441312091,40.70297038,-4.441312191,40.70298062,-4.441332469,40.70298051,-4.441332369,40.70297027
South_G01_IV28, S07,10,-4.44131461,40.70314627,-4.441314785,40.70315653,-4.441335101,40.70315633,-4.441334926,40.70314607
South_G01_IV28, S07,11,-4.441314435,40.70313601,-4.44131461,40.70314627,-4.441334926,40.70314607,-4.441334751,40.70313581
South_G01_IV28, S07,12,-4.44131426,40.70312575,-4.441314435,40.70313601,-4.441334751,40.70313581,-4.441334575,40.70312555
South_G01_IV28, S07,13,-4.441314084,40.70311549,-4.44131426,40.70312575,-4.441334575,40.70312555,-4.4413344,40.70311529
South_G01_IV28, S07,14,-4.441313909,40.70310523,-4.441314084,40.70311549,-4.4413344,40.70311529,-4.441334225,40.70310503
South_G01_IV28, S07,15,-4.441313734,40.70309497,-4.441313909,40.70310523,-4.441334225,40.70310503,-4.44133405,40.70309477
South_G01_IV28, S07,16,-4.441313559,40.70308472,-4.441313734,40.70309497,-4.44133405,40.70309477,-4.441333875,40.70308452
South_G01_IV28, S07,17,-4.441313383,40.70307446,-4.441313559,40.70308472,-4.441333875,40.70308452,-4.441333699,40.70307426
South_G01_IV28, S07,18,-4.441313208,40.7030642,-4.441313383,40.70307446,-4.441333699,40.70307426,-4.441333524,40.703064
South_G01_IV28, S07,3,-4.44131606,40.70321949,-4.441316217,40.70322974,-4.441336513,40.70322956,-4.441336356,40.70321931
South_G01_IV28, S07,4,-4.441315904,40.70320924,-4.44131606,40.70321949,-4.441336356,40.70321931,-4.4413362,40.70320906
South_G01_IV28, S07,5,-4.441315747,40.70319899,-4.441315904,40.70320924,-4.4413362,40.70320906,-4.441336044,40.70319881
South_G01_IV28, S07,6,-4.441315591,40.70318874,-4.441315747,40.70319899,-4.441336044,40.70319881,-4.441335887,40.70318856
South_G01_IV28, S07,7,-4.441315434,40.70317849,-4.441315591,40.70318874,-4.441335887,40.70318856,-4.441335731,40.70317832
South_G01_IV28, S07,8,-4.441315278,40.70316825,-4.441315434,40.70317849,-4.441335731,40.70317832,-4.441335574,40.70316807
South_G01_IV28, S07,9,-4.441315122,40.703158,-4.441315278,40.70316825,-4.441335574,40.70316807,-4.441335418,40.70315782
South_G01_IV28, S07,1,-4.441316519,40.70324161,-4.441316609,40.70325182,-4.441336823,40.70325171,-4.441336734,40.70324151
South_G01_IV28, S07,2,-4.44131643,40.7032314,-4.441316519,40.70324161,-4.441336734,40.70324151,-4.441336645,40.7032313
South_G01_IV28, S08,23,-4.441308327,40.70269371,-4.441308626,40.70270392,-4.441328849,40.70270358,-4.44132855,40.70269337
South_G01_IV28, S08,24,-4.441308028,40.70268349,-4.441308327,40.70269371,-4.44132855,40.70269337,-4.441328251,40.70268315
South_G01_IV28, S08,25,-4.44130773,40.70267328,-4.441308028,40.70268349,-4.441328251,40.70268315,-4.441327953,40.70267294
South_G01_IV28, S08,26,-4.441307431,40.70266307,-4.44130773,40.70267328,-4.441327953,40.70267294,-4.441327654,40.70266273
South_G01_IV28, S08,27,-4.441307132,40.70265286,-4.441307431,40.70266307,-4.441327654,40.70266273,-4.441327355,40.70265252
South_G01_IV28, S08,28,-4.441306833,40.70264265,-4.441307132,40.70265286,-4.441327355,40.70265252,-4.441327056,40.70264231
South_G01_IV28, S08,29,-4.441306534,40.70263244,-4.441306833,40.70264265,-4.441327056,40.70264231,-4.441326757,40.7026321
South_G01_IV28, S08,16,-4.441309082,40.70276681,-4.441309223,40.70277702,-4.441329446,40.70277686,-4.441329305,40.70276665
South_G01_IV28, S08,17,-4.441308942,40.7027566,-4.441309082,40.70276681,-4.441329305,40.70276665,-4.441329165,40.70275644
South_G01_IV28, S08,18,-4.441308801,40.70274639,-4.441308942,40.7027566,-4.441329165,40.70275644,-4.441329024,40.70274623
South_G01_IV28, S08,19,-4.441308661,40.70273618,-4.441308801,40.70274639,-4.441329024,40.70274623,-4.441328884,40.70273602
South_G01_IV28, S08,20,-4.44130852,40.70272597,-4.441308661,40.70273618,-4.441328884,40.70273602,-4.441328743,40.70272581
South_G01_IV28, S08,21,-4.44130838,40.70271576,-4.44130852,40.70272597,-4.441328743,40.70272581,-4.441328602,40.7027156
South_G01_IV28, S08,22,-4.441308239,40.70270555,-4.44130838,40.70271576,-4.441328602,40.7027156,-4.441328462,40.70270539
South_G01_IV28, S08,8,-4.441310597,40.70286466,-4.441310737,40.70287491,-4.441331033,40.70287475,-4.441330893,40.7028645
South_G01_IV28, S08,9,-4.441310458,40.70285441,-4.441310597,40.70286466,-4.441330893,40.7028645,-4.441330754,40.70285425
South_G01_IV28, S08,10,-4.441310318,40.70284417,-4.441310458,40.70285441,-4.441330754,40.70285425,-4.441330614,40.70284401
South_G01_IV28, S08,11,-4.441310179,40.70283392,-4.441310318,40.70284417,-4.441330614,40.70284401,-4.441330474,40.70283376
South_G01_IV28, S08,12,-4.441310039,40.70282367,-4.441310179,40.70283392,-4.441330474,40.70283376,-4.441330335,40.70282351
South_G01_IV28, S08,13,-4.441309899,40.70281342,-4.441310039,40.70282367,-4.441330335,40.70282351,-4.441330195,40.70281327
South_G01_IV28, S08,14,-4.44130976,40.70280318,-4.441309899,40.70281342,-4.441330195,40.70281327,-4.441330056,40.70280302
South_G01_IV28, S08,15,-4.44130962,40.70279293,-4.44130976,40.70280318,-4.441330056,40.70280302,-4.441329916,40.70279277
South_G01_IV28, S08,1,-4.441311721,40.70293804,-4.441311846,40.70294828,-4.44133212,40.70294814,-4.441331995,40.7029379
South_G01_IV28, S08,2,-4.441311596,40.70292781,-4.441311721,40.70293804,-4.441331995,40.7029379,-4.44133187,40.70292767
South_G01_IV28, S08,3,-4.441311471,40.70291757,-4.441311596,40.70292781,-4.44133187,40.70292767,-4.441331745,40.70291743
South_G01_IV28, S08,4,-4.441311346,40.70290734,-4.441311471,40.70291757,-4.441331745,40.70291743,-4.44133162,40.7029072
South_G01_IV28, S08,5,-4.441311221,40.7028971,-4.441311346,40.70290734,-4.44133162,40.7029072,-4.441331495,40.70289696
South_G01_IV28, S08,6,-4.441311096,40.70288687,-4.441311221,40.7028971,-4.441331495,40.70289696,-4.44133137,40.70288673
South_G01_IV28, S08,7,-4.441310971,40.70287664,-4.441311096,40.70288687,-4.44133137,40.70288673,-4.441331245,40.70287649
South_G01_IV28, S09,28,-4.441302455,40.70233948,-4.441302551,40.70234967,-4.441322746,40.70234956,-4.44132265,40.70233937
South_G01_IV28, S09,29,-4.441302359,40.70232928,-4.441302455,40.70233948,-4.44132265,40.70233937,-4.441322554,40.70232917
South_G01_IV28, S09,21,-4.441303573,40.70241248,-4.441303725,40.70242267,-4.4413239,40.7024225,-4.441323748,40.70241231
South_G01_IV28, S09,22,-4.441303421,40.7024023,-4.441303573,40.70241248,-4.441323748,40.70241231,-4.441323596,40.70240212
South_G01_IV28, S09,23,-4.441303269,40.70239211,-4.441303421,40.7024023,-4.441323596,40.70240212,-4.441323444,40.70239194
South_G01_IV28, S09,24,-4.441303117,40.70238192,-4.441303269,40.70239211,-4.441323444,40.70239194,-4.441323292,40.70238175
South_G01_IV28, S09,25,-4.441302965,40.70237173,-4.441303117,40.70238192,-4.441323292,40.70238175,-4.441323141,40.70237156
South_G01_IV28, S09,26,-4.441302814,40.70236155,-4.441302965,40.70237173,-4.441323141,40.70237156,-4.441322989,40.70236137
South_G01_IV28, S09,27,-4.441302662,40.70235136,-4.441302814,40.70236155,-4.441322989,40.70236137,-4.441322837,40.70235119
South_G01_IV28, S09,12,-4.441305109,40.70250604,-4.441305308,40.70251625,-4.441325519,40.70251602,-4.44132532,40.70250581
South_G01_IV28, S09,13,-4.44130491,40.70249583,-4.441305109,40.70250604,-4.44132532,40.70250581,-4.441325121,40.70249561
South_G01_IV28, S09,14,-4.441304711,40.70248563,-4.44130491,40.70249583,-4.441325121,40.70249561,-4.441324922,40.7024854
South_G01_IV28, S09,15,-4.441304512,40.70247542,-4.441304711,40.70248563,-4.441324922,40.7024854,-4.441324724,40.70247519
South_G01_IV28, S09,16,-4.441304313,40.70246521,-4.441304512,40.70247542,-4.441324724,40.70247519,-4.441324525,40.70246499
South_G01_IV28, S09,17,-4.441304115,40.70245501,-4.441304313,40.70246521,-4.441324525,40.70246499,-4.441324326,40.70245478
South_G01_IV28, S09,18,-4.441303916,40.7024448,-4.441304115,40.70245501,-4.441324326,40.70245478,-4.441324127,40.70244457
South_G01_IV28, S09,19,-4.441303717,40.70243459,-4.441303916,40.7024448,-4.441324127,40.70244457,-4.441323928,40.70243437
South_G01_IV28, S09,20,-4.441303518,40.70242438,-4.441303717,40.70243459,-4.441323928,40.70243437,-4.441323729,40.70242416
South_G01_IV28, S09,3,-4.441306622,40.70259978,-4.441306818,40.70261001,-4.441327074,40.70260979,-4.441326878,40.70259956
South_G01_IV28, S09,4,-4.441306426,40.70258955,-4.441306622,40.70259978,-4.441326878,40.70259956,-4.441326682,40.70258933
South_G01_IV28, S09,5,-4.44130623,40.70257932,-4.441306426,40.70258955,-4.441326682,40.70258933,-4.441326485,40.7025791
South_G01_IV28, S09,6,-4.441306034,40.7025691,-4.44130623,40.70257932,-4.441326485,40.7025791,-4.441326289,40.70256887
South_G01_IV28, S09,7,-4.441305837,40.70255887,-4.441306034,40.7025691,-4.441326289,40.70256887,-4.441326093,40.70255864
South_G01_IV28, S09,8,-4.441305641,40.70254864,-4.441305837,40.70255887,-4.441326093,40.70255864,-4.441325897,40.70254841
South_G01_IV28, S09,9,-4.441305445,40.70253841,-4.441305641,40.70254864,-4.441325897,40.70254841,-4.4413257,40.70253819
South_G01_IV28, S09,10,-4.441305249,40.70252818,-4.441305445,40.70253841,-4.4413257,40.70253819,-4.441325504,40.70252796
South_G01_IV28, S09,11,-4.441305052,40.70251795,-4.441305249,40.70252818,-4.441325504,40.70252796,-4.441325308,40.70251773
South_G01_IV28, S09,1,-4.441307008,40.70262193,-4.441307115,40.70263203,-4.441327144,40.7026319,-4.441327038,40.70262181
South_G01_IV28, S09,2,-4.441306901,40.70261183,-4.441307008,40.70262193,-4.441327038,40.70262181,-4.441326931,40.70261171
South_G01_IV28, S10,28,-4.441245414,40.70390404,-4.441245736,40.70391428,-4.441266049,40.70391391,-4.441265727,40.70390368
South_G01_IV28, S10,29,-4.441245092,40.70389381,-4.441245414,40.70390404,-4.441265727,40.70390368,-4.441265405,40.70389344
South_G01_IV28, S10,19,-4.441246511,40.70399806,-4.441246635,40.70400835,-4.441267014,40.70400821,-4.44126689,40.70399792
South_G01_IV28, S10,20,-4.441246387,40.70398777,-4.441246511,40.70399806,-4.44126689,40.70399792,-4.441266766,40.70398763
South_G01_IV28, S10,21,-4.441246263,40.70397748,-4.441246387,40.70398777,-4.441266766,40.70398763,-4.441266642,40.70397734
South_G01_IV28, S10,22,-4.441246139,40.70396719,-4.441246263,40.70397748,-4.441266642,40.70397734,-4.441266518,40.70396705
South_G01_IV28, S10,23,-4.441246015,40.7039569,-4.441246139,40.70396719,-4.441266518,40.70396705,-4.441266394,40.70395676
South_G01_IV28, S10,24,-4.441245891,40.70394661,-4.441246015,40.7039569,-4.441266394,40.70395676,-4.44126627,40.70394647
South_G01_IV28, S10,25,-4.441245767,40.70393632,-4.441245891,40.70394661,-4.44126627,40.70394647,-4.441266146,40.70393618
South_G01_IV28, S10,26,-4.441245643,40.70392603,-4.441245767,40.70393632,-4.441266146,40.70393618,-4.441266022,40.70392589
South_G01_IV28, S10,27,-4.441245519,40.70391574,-4.441245643,40.70392603,-4.441266022,40.70392589,-4.441265898,40.7039156
South_G01_IV28, S10,10,-4.441248045,40.70409228,-4.441248179,40.70410258,-4.441268588,40.70410243,-4.441268454,40.70409212
South_G01_IV28, S10,11,-4.441247911,40.70408197,-4.441248045,40.70409228,-4.441268454,40.70409212,-4.44126832,40.70408182
South_G01_IV28, S10,12,-4.441247777,40.70407166,-4.441247911,40.70408197,-4.44126832,40.70408182,-4.441268186,40.70407151
South_G01_IV28, S10,13,-4.441247643,40.70406136,-4.441247777,40.70407166,-4.441268186,40.70407151,-4.441268052,40.7040612
South_G01_IV28, S10,14,-4.441247509,40.70405105,-4.441247643,40.70406136,-4.441268052,40.7040612,-4.441267918,40.7040509
South_G01_IV28, S10,15,-4.441247375,40.70404074,-4.441247509,40.70405105,-4.441267918,40.7040509,-4.441267784,40.70404059
South_G01_IV28, S10,16,-4.441247241,40.70403044,-4.441247375,40.70404074,-4.441267784,40.70404059,-4.44126765,40.70403028
South_G01_IV28, S10,17,-4.441247107,40.70402013,-4.441247241,40.70403044,-4.44126765,40.70403028,-4.441267516,40.70401998
South_G01_IV28, S10,18,-4.441246973,40.70400982,-4.441247107,40.70402013,-4.441267516,40.70401998,-4.441267382,40.70400967
South_G01_IV28, S10,3,-4.441249275,40.70416567,-4.441249444,40.70417596,-4.441269829,40.70417577,-4.44126966,40.70416548
South_G01_IV28, S10,4,-4.441249106,40.70415538,-4.441249275,40.70416567,-4.44126966,40.70416548,-4.441269491,40.70415519
South_G01_IV28, S10,5,-4.441248937,40.70414508,-4.441249106,40.70415538,-4.441269491,40.70415519,-4.441269322,40.70414489
South_G01_IV28, S10,6,-4.441248767,40.70413479,-4.441248937,40.70414508,-4.441269322,40.70414489,-4.441269153,40.7041346
South_G01_IV28, S10,7,-4.441248598,40.7041245,-4.441248767,40.70413479,-4.441269153,40.7041346,-4.441268984,40.7041243
South_G01_IV28, S10,8,-4.441248429,40.7041142,-4.441248598,40.7041245,-4.441268984,40.7041243,-4.441268815,40.70411401
South_G01_IV28, S10,9,-4.44124826,40.70410391,-4.441248429,40.7041142,-4.441268815,40.70411401,-4.441268646,40.70410372
South_G01_IV28, S10,1,-4.4412497,40.70418782,-4.441249826,40.70419805,-4.441270084,40.70419791,-4.441269958,40.70418768
South_G01_IV28, S10,2,-4.441249574,40.70417759,-4.4412497,40.70418782,-4.441269958,40.70418768,-4.441269833,40.70417745
South_G01_IV28, S11,23,-4.441240951,40.70363793,-4.441241154,40.70364817,-4.441261432,40.70364794,-4.441261229,40.7036377
South_G01_IV28, S11,24,-4.441240748,40.70362769,-4.441240951,40.70363793,-4.441261229,40.7036377,-4.441261026,40.70362746
South_G01_IV28, S11,25,-4.441240546,40.70361746,-4.441240748,40.70362769,-4.441261026,40.70362746,-4.441260824,40.70361722
South_G01_IV28, S11,26,-4.441240343,40.70360722,-4.441240546,40.70361746,-4.441260824,40.70361722,-4.441260621,40.70360699
South_G01_IV28, S11,27,-4.441240141,40.70359698,-4.441240343,40.70360722,-4.441260621,40.70360699,-4.441260419,40.70359675
South_G01_IV28, S11,28,-4.441239938,40.70358674,-4.441240141,40.70359698,-4.441260419,40.70359675,-4.441260216,40.70358651
South_G01_IV28, S11,29,-4.441239736,40.70357651,-4.441239938,40.70358674,-4.441260216,40.70358651,-4.441260014,40.70357628
South_G01_IV28, S11,16,-4.441242001,40.70371153,-4.441242144,40.70372179,-4.441262473,40.70372163,-4.441262329,40.70371136
South_G01_IV28, S11,17,-4.441241857,40.70370126,-4.441242001,40.70371153,-4.441262329,40.70371136,-4.441262186,40.7037011
South_G01_IV28, S11,18,-4.441241713,40.703691,-4.441241857,40.70370126,-4.441262186,40.7037011,-4.441262042,40.70369084
South_G01_IV28, S11,19,-4.44124157,40.70368074,-4.441241713,40.703691,-4.441262042,40.70369084,-4.441261898,40.70368057
South_G01_IV28, S11,20,-4.441241426,40.70367048,-4.44124157,40.70368074,-4.441261898,40.70368057,-4.441261755,40.70367031
South_G01_IV28, S11,21,-4.441241282,40.70366021,-4.441241426,40.70367048,-4.441261755,40.70367031,-4.441261611,40.70366005
South_G01_IV28, S11,22,-4.441241139,40.70364995,-4.441241282,40.70366021,-4.441261611,40.70366005,-4.441261467,40.70364979
South_G01_IV28, S11,8,-4.441243527,40.70380985,-4.441243711,40.70382017,-4.441264159,40.70381997,-4.441263975,40.70380964
South_G01_IV28, S11,9,-4.441243343,40.70379953,-4.441243527,40.70380985,-4.441263975,40.70380964,-4.441263791,40.70379932
South_G01_IV28, S11,10,-4.441243159,40.70378921,-4.441243343,40.70379953,-4.441263791,40.70379932,-4.441263607,40.703789
South_G01_IV28, S11,11,-4.441242974,40.70377888,-4.441243159,40.70378921,-4.441263607,40.703789,-4.441263422,40.70377867
South_G01_IV28, S11,12,-4.44124279,40.70376856,-4.441242974,40.70377888,-4.441263422,40.70377867,-4.441263238,40.70376835
South_G01_IV28, S11,13,-4.441242606,40.70375824,-4.44124279,40.70376856,-4.441263238,40.70376835,-4.441263054,40.70375803
South_G01_IV28, S11,14,-4.441242422,40.70374791,-4.441242606,40.70375824,-4.441263054,40.70375803,-4.44126287,40.7037477
South_G01_IV28, S11,15,-4.441242238,40.70373759,-4.441242422,40.70374791,-4.44126287,40.7037477,-4.441262686,40.70373738
South_G01_IV28, S11,1,-4.441245085,40.70388339,-4.441245307,40.70389367,-4.441265669,40.70389342,-4.441265447,40.70388314
South_G01_IV28, S11,2,-4.441244862,40.70387311,-4.441245085,40.70388339,-4.441265447,40.70388314,-4.441265224,40.70387286
South_G01_IV28, S11,3,-4.44124464,40.70386283,-4.441244862,40.70387311,-4.441265224,40.70387286,-4.441265002,40.70386258
South_G01_IV28, S11,4,-4.441244418,40.70385256,-4.44124464,40.70386283,-4.441265002,40.70386258,-4.44126478,40.7038523
South_G01_IV28, S11,5,-4.441244195,40.70384228,-4.441244418,40.70385256,-4.44126478,40.7038523,-4.441264557,40.70384202
South_G01_IV28, S11,6,-4.441243973,40.703832,-4.441244195,40.70384228,-4.441264557,40.70384202,-4.441264335,40.70383174
South_G01_IV28, S11,7,-4.441243751,40.70382172,-4.441243973,40.703832,-4.441264335,40.70383174,-4.441264113,40.70382146
South_G01_IV28, S12,28,-4.441235383,40.70328278,-4.441235472,40.70329299,-4.441255686,40.70329289,-4.441255597,40.70328268
South_G01_IV28, S12,29,-4.441235293,40.70327258,-4.441235383,40.70328278,-4.441255597,40.70328268,-4.441255508,40.70327247
South_G01_IV28, S12,21,-4.441236376,40.703356,-4.441236545,40.70336626,-4.441256857,40.70336607,-4.441256689,40.70335581
South_G01_IV28, S12,22,-4.441236208,40.70334575,-4.441236376,40.703356,-4.441256689,40.70335581,-4.44125652,40.70334555
